1	1140.296
2	1140.9
3	1140.825
4	1141.142
5	1140.749
6	1141.218
7	1140.931
8	1140.644
9	1140.296
10	1140.039
11	1140.085
12	1139.888
13	1139.752
14	1139.888
15	1139.329
16	1138.74
17	1138.574
18	1138.06
19	1137.819
20	1137.124
21	1136.55
22	1136.429
23	1135.749
24	1134.964
25	1134.888
26	1134.525
27	1133.604
28	1133.438
29	1133.015
30	1132.516
31	1132.562
32	1132.411
33	1132.426
34	1131.429
35	1131.398
36	1130.824
37	1130.824
38	1129.888
39	1129.616
40	1130.175
41	1129.797
42	1129.193
43	1128.875
44	1128.875
45	1128.649
46	1127.607
47	1127.063
48	1127.108
49	1127.108
50	1126.549
51	1126.277
52	1125.688
53	1124.872
54	1124.555
55	1124.147
56	1123.694
57	1123.316
58	1122.259
59	1121.534
60	1121.67
61	1121.579
62	1120.778
63	1120.688
64	1120.008
65	1119.66
66	1119.842
67	1118.95
68	1118.618
69	1118.089
70	1117.425
71	1116.82
72	1116.428
73	1115.703
74	1114.826
75	1114.343
76	1114.192
77	1113.965
78	1113.225
79	1113.512
80	1113.24
81	1113.074
82	1112.53
83	1112.394
84	1112.53
85	1111.986
86	1111.624
87	1111.986
88	1111.503
89	1111.443
90	1111.443
91	1111.307
92	1110.823
93	1110.581
94	1110.234
95	1109.72
96	1108.497
97	1107.923
98	1107.847
99	1106.986
100	1106.231
101	1105.823
102	1105.143
103	1104.811
104	1104.206
105	1103.33
106	1102.877
107	1102.892
108	1102.333
109	1102.514
110	1102.575
111	1101.699
112	1101.623
113	1100.868
114	1100.505
115	1100.777
116	1100.46
117	1100.279
118	1100.475
119	1099.735
120	1099.765
121	1099.342
122	1099.04
123	1098.874
124	1098.647
125	1098.557
126	1098.088
127	1097.922
128	1097.091
129	1096.608
130	1096.366
131	1096.155
132	1095.535
133	1096.079
134	1095.339
135	1095.671
136	1095.172
137	1095.339
138	1094.84
139	1094.447
140	1094.719
141	1093.843
142	1093.209
143	1093.586
144	1093.088
145	1092.846
146	1092.71
147	1092.604
148	1092.136
149	1092.227
150	1091.366
151	1091.169
152	1090.505
153	1090.263
154	1089.628
155	1089.19
156	1088.964
157	1088.465
158	1088.571
159	1088.405
160	1088.435
161	1088.465
162	1088.269
163	1087.967
164	1087.74
165	1086.985
166	1086.471
167	1086.184
168	1085.399
169	1085.565
170	1085.247
171	1084.809
172	1084.643
173	1084.281
174	1083.253
175	1083.102
176	1082.861
177	1082.861
178	1083.178
179	1082.755
180	1082.906
181	1082.256
182	1082.634
183	1082.755
184	1082.09
185	1082.09
186	1081.622
187	1081.244
188	1081.199
189	1080.867
190	1080.67
191	1080.111
192	1079.688
193	1079.885
194	1079.401
195	1078.888
196	1079.371
197	1078.963
198	1078.857
199	1078.57
200	1078.117
201	1078.238
202	1078.253
203	1077.286
204	1076.637
205	1076.984
206	1076.773
207	1076.138
208	1076.863
209	1076.078
210	1075.957
211	1076.183
212	1075.549
213	1075.912
214	1075.156
215	1075.202
216	1075.277
217	1075.02
218	1075.096
219	1074.159
220	1073.872
221	1073.328
222	1072.936
223	1072.845
224	1072.694
225	1072.845
226	1072.543
227	1072.437
228	1071.697
229	1072.044
230	1071.682
231	1071.259
232	1071.546
233	1071.274
234	1071.062
235	1071.168
236	1071.093
237	1070.76
238	1070.926
239	1070.836
240	1070.186
241	1069.854
242	1069.355
243	1068.902
244	1068.343
245	1068.479
246	1068.585
247	1068.358
248	1067.996
249	1067.467
250	1067.633
251	1067.542
252	1067.104
253	1067.286
254	1067.15
255	1066.772
256	1066.304
257	1066.636
258	1066.742
259	1066.228
260	1065.654
261	1065.699
262	1065.216
263	1065.911
264	1065.427
265	1065.186
266	1065.473
267	1065.125
268	1064.461
269	1064.793
270	1064.34
271	1064.083
272	1064.415
273	1064.234
274	1063.494
275	1063.328
276	1063.328
277	1063.403
278	1063.071
279	1062.346
280	1062.285
281	1062.3
282	1061.908
283	1061.983
284	1061.379
285	1061.394
286	1060.805
287	1060.684
288	1060.669
289	1064.113
290	1064.068
291	1062.149
292	1061.243
293	1060.427
294	1059.883
295	1059.536
296	1058.841
297	1058.539
298	1058.222
299	1057.768
300	1058.116
301	1057.98
302	1057.678
303	1057.074
304	1057.27
305	1056.953
306	1057.043
307	1057.421
308	1057.104
309	1057.663
310	1057.904
311	1058.131
312	1058.101
313	1058.025
314	1057.632
315	1057.859
316	1057.421
317	1057.209
318	1056.711
319	1056.545
320	1055.608
321	1055.563
322	1055.095
323	1054.747
324	1054.596
325	1054.536
326	1053.931
327	1053.66
328	1054.173
329	1053.795
330	1053.886
331	1053.78
332	1054.022
333	1053.901
334	1053.69
335	1053.403
336	1053.433
337	1053.025
338	1053.388
339	1053.75
340	1053.72
341	1053.614
342	1054.052
343	1053.871
344	1053.66
345	1053.962
346	1053.554
347	1053.04
348	1052.949
349	1052.647
350	1053.176
351	1052.587
352	1052.375
353	1053.101
354	1052.557
355	1052.995
356	1052.859
357	1052.753
358	1052.481
359	1052.632
360	1052.466
361	1052.33
362	1052.179
363	1051.484
364	1051.227
365	1051.122
366	1050.396
367	1050.26
368	1049.807
369	1049.46
370	1049.43
371	1049.173
372	1049.233
373	1049.732
374	1050.049
375	1049.702
376	1049.702
377	1049.535
378	1049.233
379	1048.871
380	1048.886
381	1048.357
382	1048.538
383	1048.161
384	1047.768
385	1047.632
386	1047.602
387	1047.224
388	1047.269
389	1046.605
390	1046.423
391	1046.393
392	1046.031
393	1046.333
394	1046.363
395	1046.363
396	1046.62
397	1046.544
398	1046.363
399	1046.635
400	1046.741
401	1046.529
402	1045.985
403	1045.925
404	1046.046
405	1045.91
406	1045.441
407	1045.17
408	1045.275
409	1045.17
