0	1118.66
1	1118.745
2	1118.888
3	1118.761
4	1118.285
5	1118.999
6	1118.571
7	1118.571
8	1118.951
9	1118.713
10	1119.063
11	1119.237
12	1119.396
13	1118.872
14	1118.285
15	1118.269
16	1118.618
17	1119.063
18	1119.031
19	1118.999
20	1119.189
21	1118.555
22	1119.11
23	1118.475
24	1118.745
25	1119.205
26	1118.571
27	1118.396
28	1118.967
29	1118.92
30	1118.698
31	1118.872
32	1118.761
33	1118.967
34	1118.539
35	1119.015
36	1119.063
37	1118.809
38	1118.967
39	1118.19
40	1118.618
41	1118.555
42	1118.586
43	1118.491
44	1118.824
45	1118.539
46	1118.936
47	1118.634
48	1118.84
49	1118.586
50	1118.444
51	1118.11
52	1118.84
53	1119.047
54	1118.412
55	1118.84
56	1118.999
57	1118.507
58	1118.269
59	1118.206
60	1118.745
61	1118.364
62	1118.364
63	1118.65
64	1118.586
65	1118.11
66	1118.983
67	1118.221
68	1118.412
69	1118.809
70	1118.158
71	1117.968
72	1118.285
73	1118.079
74	1118.237
75	1117.634
76	1117.888
77	1118.015
78	1117.793
79	1118.142
80	1118.094
81	1118.221
82	1118.19
83	1118.269
84	1117.888
85	1117.761
86	1118.459
87	1117.904
88	1118.269
89	1117.809
90	1118.206
91	1117.888
92	1117.65
93	1117.936
94	1118.348
95	1118.555
96	1118.412
97	1117.952
98	1118.015
99	1117.904
100	1118.063
101	1117.587
102	1118.079
103	1118.364
104	1118.079
105	1117.936
106	1118.094
107	1118.126
108	1117.888
109	1117.856
110	1118.142
111	1117.38
112	1117.65
113	1117.603
114	1117.476
115	1117.555
116	1117.19
117	1117.872
118	1117.983
119	1117.349
120	1117.523
121	1117.92
122	1118.015
123	1117.523
124	1117.999
125	1118.475
126	1117.634
127	1117.952
128	1117.698
129	1117.65
130	1117.809
131	1117.111
132	1117.904
133	1117.666
134	1118.031
135	1117.19
136	1117.063
137	1117.444
138	1117.222
139	1117.761
140	1116.984
141	1117.587
142	1117.476
143	1117.349
144	1117.206
145	1117.142
146	1117.285
147	1117.349
148	1117.38
149	1118.094
150	1117.571
151	1117.142
152	1116.635
153	1117.777
154	1116.936
155	1117.317
156	1117.603
157	1117.444
158	1117.809
159	1117.428
160	1117.491
161	1117.412
162	1117.476
163	1116.857
164	1117.206
165	1117.365
166	1116.873
167	1117.444
168	1117.19
169	1117.015
170	1116.92
171	1117.682
172	1117.682
173	1116.936
174	1117.476
175	1117.19
176	1117.142
177	1116.968
178	1117.158
179	1117.079
180	1117.349
181	1117
182	1117.063
183	1117.523
184	1116.984
185	1117.095
186	1116.952
187	1117.047
188	1116.571
189	1117.301
190	1116.682
191	1116.952
192	1116.73
193	1116.984
194	1116.936
195	1116.682
196	1116.746
197	1116.857
198	1118.713
199	1118.824
200	1118.174
201	1117.491
202	1117.301
203	1116.841
204	1117.349
205	1116.809
206	1117.507
207	1117.015
208	1117.095
209	1116.888
210	1116.793
211	1117.365
212	1116.539
213	1116.682
214	1116.793
215	1116.746
216	1116.428
217	1116.825
218	1116.809
219	1116.841
220	1116.698
221	1116.254
222	1116.016
223	1116.158
224	1116.444
225	1116.92
226	1116.333
227	1116.428
228	1116.301
229	1116.46
230	1116.428
231	1116.936
232	1116.936
233	1116.888
234	1116.809
235	1116.111
236	1116.079
237	1116.206
238	1116.523
239	1116.238
240	1115.952
241	1116.412
242	1116.333
243	1116.587
244	1117.063
245	1116.095
246	1116.507
247	1116.492
248	1116.19
249	1116.539
250	1115.603
251	1116.031
252	1116.349
253	1115.92
254	1116.222
255	1116.063
256	1116.444
257	1115.825
258	1116.206
259	1116.047
260	1115.936
261	1116.158
262	1116.127
263	1115.777
264	1115.904
265	1115.666
266	1116
267	1116.222
268	1115.936
269	1116.476
270	1116.079
271	1115.92
272	1116.301
273	1115.793
274	1116.825
275	1116.285
276	1116.222
277	1116.079
278	1116.079
279	1115.666
280	1115.777
281	1116.206
282	1115.809
283	1115.159
284	1115.666
285	1116.254
286	1115.762
287	1115.841
288	1115.762
289	1115.762
290	1115.571
291	1116.19
292	1115.651
293	1115.952
294	1115.603
295	1115.714
296	1116.047
297	1115.666
298	1116
299	1115.381
300	1115.651
301	1115.873
302	1115.555
303	1115.381
304	1115.587
305	1115.27
306	1115.476
307	1115.857
308	1115.666
309	1115.904
310	1115.492
311	1115.587
312	1115.571
313	1115.873
314	1115.698
315	1115.349
316	1115.428
317	1115.317
318	1115.476
319	1115.349
320	1115.651
321	1115.571
322	1115.301
323	1115.714
324	1115.492
325	1115.174
326	1114.921
327	1115.254
328	1115.444
329	1115.206
330	1115.46
331	1115.095
332	1115.079
333	1115.444
334	1115.539
335	1115.222
336	1114.905
337	1115.365
338	1114.635
339	1115.333
340	1114.841
341	1115.365
342	1115.286
343	1115.333
344	1115.032
345	1115.111
346	1115.143
347	1115.19
348	1114.619
349	1115.063
350	1115.127
351	1115.159
352	1114.698
353	1115
354	1115.095
355	1114.841
356	1114.73
357	1115.19
358	1115.111
359	1114.905
360	1115.127
361	1114.905
362	1115.063
363	1114.46
364	1114.302
365	1114.873
366	1114.365
367	1114.365
368	1114.508
369	1114.746
370	1114.603
371	1114.746
372	1114.778
373	1114.635
374	1114.651
375	1114.556
376	1114.381
377	1114.286
378	1114.365
379	1114.873
380	1115.047
381	1114.698
382	1114.682
383	1114.349
384	1114.857
385	1114.778
386	1114.444
387	1114.508
388	1114.27
389	1114.143
390	1114.429
391	1114.968
392	1114.746
393	1114.714
394	1114.682
395	1114.587
396	1114.27
397	1114.079
398	1113.413
399	1114.238
400	1114.444
401	1114.476
402	1115.143
403	1114.762
404	1114.619
405	1114.825
406	1114.841
407	1114.476
408	1114.27
409	1113.889
410	1114.476
411	1114.048
412	1113.667
413	1114.222
414	1113.905
415	1114.302
416	1114.159
417	1114.048
418	1114.714
419	1114
420	1114.127
421	1114.413
422	1113.73
423	1114.46
424	1114.238
425	1114.365
426	1113.889
427	1113.587
428	1114.079
429	1114.159
430	1113.921
431	1113.921
432	1114.27
433	1113.873
434	1113.746
435	1113.667
436	1113.651
437	1113.73
438	1113.651
439	1114.048
440	1114.19
441	1113.952
442	1114.254
443	1113.603
444	1113.905
445	1113.746
446	1114.016
447	1114.159
448	1114
449	1113.73
450	1113.825
451	1113.73
452	1114.063
453	1113.714
454	1113.651
455	1114.413
456	1113.857
457	1113.889
458	1114.492
459	1113.937
460	1113.937
461	1113.46
462	1113.508
463	1113.143
464	1113.556
465	1113.603
466	1113.492
467	1113.254
468	1113.54
469	1113.54
470	1113.73
471	1113.302
472	1113.968
473	1113.286
474	1113.825
475	1113.635
476	1113.191
477	1113.381
478	1113.698
479	1113.556
480	1113.445
481	1114.016
482	1113.381
483	1113.556
484	1113.333
485	1113.794
486	1113.254
487	1113.159
488	1113.572
489	1113.365
490	1113.175
491	1113.619
492	1113.397
493	1113.397
494	1113.207
495	1113.365
496	1113.429
497	1113.365
498	1113.016
499	1112.762
500	1112.937
501	1113
502	1113.27
503	1112.73
504	1113.429
505	1113.032
506	1113.175
507	1112.953
508	1112.651
509	1112.969
510	1112.635
511	1113.032
512	1112.635
513	1112.937
514	1113.381
515	1113.333
516	1113.111
517	1113.254
518	1113.127
519	1112.397
520	1112.715
521	1112.619
522	1112.905
523	1112.969
524	1113.445
525	1112.651
526	1113
527	1112.905
528	1112.635
529	1112.842
530	1112.937
531	1112.715
532	1112.794
533	1112.604
534	1112.286
535	1112.921
536	1112.239
537	1112.54
538	1112.302
539	1112.778
540	1112.953
541	1112.254
542	1112.762
543	1112.54
544	1112.191
545	1112.683
546	1112.365
547	1112.842
548	1112.032
549	1112.365
550	1112.318
551	1112.239
552	1112.635
553	1112.318
554	1112.81
555	1112.286
556	1112.477
557	1112.334
558	1112.286
559	1112.175
560	1112.477
561	1112.254
562	1112.302
563	1112.239
564	1111.953
565	1112.365
566	1111.985
567	1112.318
568	1112
569	1112.207
570	1111.937
571	1112.604
572	1112.254
573	1111.762
574	1112.064
575	1112.143
576	1112.239
577	1112.477
578	1111.953
579	1111.985
580	1112.143
581	1111.667
582	1111.794
583	1111.302
584	1111.635
585	1111.699
586	1111.889
587	1111.874
588	1111.778
589	1111.509
590	1112.048
591	1112.048
592	1111.667
593	1111.826
594	1112.016
595	1111.778
596	1112.143
597	1111.985
598	1112.159
599	1111.683
600	1111.699
601	1111.762
602	1111.921
603	1111.889
604	1111.239
605	1111.239
606	1111.477
607	1111.842
608	1111.874
609	1111.144
610	1111.556
611	1111.572
612	1111.588
613	1111.509
614	1111.937
615	1111.905
616	1111.794
617	1111.001
618	1111.271
619	1111.493
620	1111.826
621	1111.207
622	1111.318
623	1111.286
624	1111.159
625	1111.207
626	1111.366
627	1111.207
628	1111.096
629	1111.207
630	1110.826
631	1111.683
632	1111.794
633	1111.191
634	1111.286
635	1111.255
636	1110.937
637	1110.858
638	1111.128
639	1110.985
640	1111.08
641	1110.525
642	1111.144
643	1110.81
644	1110.937
645	1110.826
646	1111.017
647	1110.525
648	1110.493
649	1111.064
650	1110.525
651	1111.017
652	1111.128
653	1110.525
654	1110.207
655	1110.572
656	1110.667
657	1110.874
